Complaint;Date;Status;ComplaintType;Report_name
284.  Complaint of Shri Palaniswamy, Coimbatore against Dinakaran.;January  22, 1998;Upheld;Press and Defamation;AnnualReport1998
b. Complaint of Shri Palaniswamy, Coimbatore against Malai Marasu.;January  22, 1998;Upheld;Press and Defamation;AnnualReport1998
285. Complaint of Shri R. Sarathkumar, Chennai against Ananda Niketan Group of Publications, Chennai.;January 22, 1998;Dismissed;Press and Defamation;AnnualReport1998
286. Complaint of Shri Palaniswamy, Coimbatore against Dinabhoomy.;January 22, 1998;Upheld;Press and Defamation;AnnualReport1998
287. Complaint of Shri Khateeb Ziaddin Ahmed, Karnataka against The Indian Express, Bangalore Edition.;January 22, 1998;Upheld;Press and Defamation;AnnualReport1998
288. Complaint of Shri G. Rajendra Babu, Manager, Eenadu Telugu daily, Tirupathi against Editor-in-Chief, Vaartha, Hyderabad, A.P.;January 22, 1998;Strong disapproval;Press and Defamation;AnnualReport1998
289. Complaint of Shri Ram Chander Choudhary, Director General, Department of Information & Publicity, Govt. of Bihar against The Hindustan Times, Patna.;January 22, 1998;Sub-judice;Press and Defamation;AnnualReport1998
290. Complaint of Shri P.V. Auti, Pune against The Indian Express, Mumbai.;January 22, 1998;Upheld (Admonished);Press and Defamation;AnnualReport1998
b. Complaint of Shri P.V. Auti, Pune against Dainik Loksatta, Pune.;January 22, 1998;Upheld (Admonished);Press and Defamation;AnnualReport1998
291. Complaint of Shri Anil Dwivedi, Advocate, Samajvadi Party, Bareilly against Dainik Jagran, Bareilly.;January 22, 1998;Withdrawn;Press and Defamation;AnnualReport1998
292. Complaint of Mohd. Islam, Opthalmic Assistant, Deputy Research Officer, Primary Health Centre, Badayun, U.P. against Editor, Dainik Jagran, Bareilly.;January 22, 1998;Upheld;Press and Defamation;AnnualReport1998
293. Complaint of Shri Ramesh Chandra Thagela, Assistant Director. Infor-mation, Moradabad, U.P. against Chandausi Ki Udan.;January 22, 1998;Upheld;Press and Defamation;AnnualReport1998
294. Complaint of Shri Ramesh Chandra Thagela, Assistant Information Director, Moradabad, U.P. against Editor, Chandausi Ki Udan, Hindi weekly, Moradabad..;January 22, 1998;Upheld;Press and Defamation;AnnualReport1998
295. Complaint of Ms. Vasudha Vasudeva and others against Eevara Karnataka, Bangalore.;January 22, 1998;Upheld;Press and Defamation;AnnualReport1998
b. Complaint of Ms. Vasudha Vasudeva and others against Eevara Karnataka, Bangalore.;January 22, 1998;Upheld;Press and Defamation;AnnualReport1998
c.  Complaint of Ms. Vasudha Vasudeva and others against Eevara Karnataka, Bangalore.;January 22, 1998;Upheld;Press and Defamation;AnnualReport1998
296. Complaint of Thakur Chander Bhushan Singh, Hony. Secretary, Deep Sahkari Grah Nirman Samiti-Simit, Tatanagar against Iron City weekly, Jamshedpur.;January 22, 1998;Upheld;Press and Defamation;AnnualReport1998
297. Complaint of Dr. Urmila Sinha, B.P. Sinha Memorial Clinic, Bihar against Dainik Janmat.;January 22, 1998;Upheld;Press and Defamation;AnnualReport1998
298.Complaint of Shri Basant Ram, Principal, Usha Commercial Insti-tute, Aurangabad against Dainik Aaj, Patna.;January 22, 1998;Upheld;Press and Defamation;AnnualReport1998
b. Complaint of Shri Basant Ram, Principal, Usha Commercial Insti-tute, Aurangabad against Dainik Aaj, Patna.;January 22, 1998;Upheld;Press and Defamation;AnnualReport1998
299. Complaint of Shri Mohd. Ibrahim Khan, Chief Editor, Dehati News, weekly and Smt. Ruby James, Jaipur against Dainik Nav Jyoti, Jaipur.;January 22, 1998;Settled;Press and Defamation;AnnualReport1998
300. Complaint of Shri Md. Ibrahim Khan, Chief Editor, Dehati News and his wife Smt. Ruby James against Rajasthan Patrika.;January 22,1998;Contradiction directed;Press and Defamation;AnnualReport1998
b.Complaint of Shri Md. Ibrahim Khan, Chief Editor, Dehati News and his wife Smt. Ruby James against Dainik Nav Jyoti.;January 22,1998;Contradiction directed;Press and Defamation;AnnualReport1998
c. Complaint of Shri Md. Ibrahim Khan, Chief Editor, Dehati News and his wife Smt. Ruby James against Dainik Basti Jyoti.;January 22,1998;Contradiction directed;Press and Defamation;AnnualReport1998
301. Complaint of Shri Amar Singh, Reporter, Nagore against Raag Anurag, Hindi fortnightly, Makrana, Rajasthan.;January 22,1998;Disposed with directions;Press and Defamation;AnnualReport1998
302. Complaint of the Development Of-ficer, Panchayat Samiti, Suratgarh, Sriganganagar against Dainik Loksammat Patrika.;January 22,1998;Disposed with directions;Press and Defamation;AnnualReport1998
303. Complaint of Shri T.A. Mathai, Manchhadoli Bilaspur against Tarun Chhatisgarh.;January 22,1998;Contradiction directed;Press and Defamation;AnnualReport1998
b. Complaint of Shri T.A. Mathai, Manchhadoli Bilaspur against Lok Swar.;January 22,1998;Contradiction directed;Press and Defamation;AnnualReport1998
304.Complaint of the Government of Tripura against Dainik Sambad, Tripura.;June 23, 1997;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport1998
305.Complaint of Shri Sayedullah Mongrum, MLA against Agradoot, Assamese Bi-weekly of Guwahati.;June 23, 1997;Upheld ;Communal, Casteist and Anti-National Writings;AnnualReport1998
306. Complaint of Shri M.K. Jos, Mem-ber & Spokesman, All Goa Citizens Committee for Social Justice & Action, Panjim (Goa) against The Navhind Times, Panjim, Goa.;June 23, 1997;Dismissed on merits;Communal, Casteist and Anti-National Writings;AnnualReport1998
307. Complaint of Shri Sau Tipubai Ratanchand Jain (Mutha), Religious and Charitable Trust, Mumbai against Nilank Express, Barmer.;June 23, 1997;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport1998
308. Complaint of Shri Abis A. Rizvi, Election Agent, Samajwadi Party, Mumbai against Hindi Evening Nirbhay Pathik of Mumbai.;June 23, 1997;Upheld (Reprimanded);Communal, Casteist and Anti-National Writings;AnnualReport1998
309. Complaint of Shri M. S. Kilpady, Mumbai against The Sunday Ob-server, Mumbai.;June 23, 1997;Withdrawn;Communal, Casteist and Anti-National Writings;AnnualReport1998
310. Suo-motu inquiry into write-up of Shri Sanjay Nirupam in the weekly column in Dopahar Ka Samna pub-lished in the issue dated 3.2.96 as translated in communalism combat, Mumbai issue No. 11 dated March, 1996.;June 23, 1997;Upheld (Censured);Communal, Casteist and Anti-National Writings;AnnualReport1998
311. Complaint of Dr. R.A. Khan, Mumbai against Samna, Mumbai.;June 23, 1997;Upheld (Censured);Communal, Casteist and Anti-National Writings;AnnualReport1998
312. Complaint of Shri Omkar Bhaway, Joint General Secretary, Vishwa Hindu Parishad, New Delhi against News from India.;June 23, 1997;Upheld (Censured);Communal, Casteist and Anti-National Writings;AnnualReport1998
313. Complaint of the Special Sec-retary, Ministry of Home Affairs through Ministry of I & B against Outlook.;June 23, 1997;Dropped on merits;Communal, Casteist and Anti-National Writings;AnnualReport1998
313. Complaint of the Special Sec-retary, Ministry of Home Affairs through Ministry of I & B against Urdu Times, Mumbai.;June 23,1997;Upheld (Censured);Communal, Casteist and Anti-National Writings;AnnualReport1998
314. Complaint of Dy. Commissioner of Police, Special Branch, Delhi against Kafir, Hindi monthly, Delhi.;June 23,1997;Upheld (Censured);Communal, Casteist and Anti-National Writings;AnnualReport1998
315. Complaint of Shri R.D. Arya, Deputy Regional Director, National Savings, Jhansi Division, Jhansi against Dainik Jagran.;September  22,1997;Dismissed on merits;Communal, Casteist and Anti-National Writings;AnnualReport1998
b.Complaint of Shri R.D. Arya, Deputy Regional Director, National Savings, Jhansi Division, Jhansi against Dainik Bhaskar.;September  22,1997;Dismissed on merits;Communal, Casteist and Anti-National Writings;AnnualReport1998
c.Complaint of Shri R.D. Arya, Deputy Regional Director, National Savings, Jhansi Division, Jhansi against Aaj.;September  22,1997;Dismissed on merits;Communal, Casteist and Anti-National Writings;AnnualReport1998
d. Complaint of Shri R.D. Arya, Deputy Regional Director, National Savings, Jhansi Division, Jhansi against Amar Ujala.;September  22,1997;Dismissed on merits;Communal, Casteist and Anti-National Writings;AnnualReport1998
316. Complaint of Shri Eliyas Azmi, M.P. (Lok Sabha) against Rashtriya Sahara.;September  22,1997;Sub-judice;Communal, Casteist and Anti-National Writings;AnnualReport1998
317. Suo-motu action against Indore Samachar.;September  22,1997;Sub-judice;Communal, Casteist and Anti-National Writings;AnnualReport1998
318.Complaint of Shri Dev Shrimali, Gwalior and Shri R.N. Mishra, Bhopal against Nav Bharat, Hindi daily, M.P.;September  22,1997;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport1998
319. Complaint of Shri Ram Narayan Singh, Varanasi against Sputnik, Hindi weekly, Indore.;November20, 1997;Dismissed for lack of substance;Communal, Casteist and Anti-National Writings;AnnualReport1998
320. Complaint of Shri Haji Abdul Qadeer, Chairman Committee for Peace and Relief, Dehradun against Valley Mail.;November20, 1997;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport1998
321. Complaint of Shri Balwant Singh, IAS (Retd.) of Gandhinagar (Gujarat) against Sandesh, Gujarati daily, Ahmedabad.;January 22, 1998;Amends made;Communal, Casteist and Anti-National Writings;AnnualReport1998
322. Complaint of Shri Kumar Alok, Director, Information, Cultural Af-fairs and Tourism, Tripura against Dainik Sambad.;January 22, 1998;Dropped for lack of evidence;Communal, Casteist and Anti-National Writings;AnnualReport1998
323. Complaint of the Government of Tripura against Syandan Patrika, Agartala.;January 22, 1998;Withdrawn;Communal, Casteist and Anti-National Writings;AnnualReport1998
b. Complaint of Shri Kumar Alok, Director, Information, Cultural Af-fairs & Tourism, Government of Tripura Syandan Patrika, Agartala.;January 22, 1998;Withdrawn;Communal, Casteist and Anti-National Writings;AnnualReport1998
324. Complaint of Shri C. Antony Louis, Mumbai against The Pioneer, Mumbai.;June 23, 1997;Upheld;Press and Morality;AnnualReport1998
325. Complaint of Shri C. Antony Louis, Mumbai against The Times of India, Mumbai.;June 23, 1997;Upheld (Warned);Press and Morality;AnnualReport1998
326. Suo-motu inquiry against the Blitz in publication of obscene pictures in its issue dated July 27-2 August, 1996.;June 23, 1997;Settled;Press and Morality;AnnualReport1998
327. Suo-motu inquiry for publication of obscene picture in Blitz issue dated February 15-21, 1997.;June 23, 1997;Settled;Press and Morality;AnnualReport1998
328. Complaint of Dr. Leo Rebello, President, All India (Press) Letter Writers Association, Mumbai against Mid-Day.;June 23, 1997;Upheld;Press and Morality;AnnualReport1998
329. Suo-motu action against The Asian Age regarding publication of an obscene photograph.;June 23, 1997;Upheld (Censured);Press and Morality;AnnualReport1998
330. Complaint of Shri Om Prakash Soni against Punjab Kesari, New Delhi.;June 23, 1997;Assurance;Press and Morality;AnnualReport1998
331. Complaint of Shri A.J.Singh, New Delhi against The Times of India.;June 23,1997;Dropped upon regrets being expressed;Press and Morality;AnnualReport1998
331. Complaint of Shri A.J. Singh, New Delhi against Femina.;September 22, 1997;Dropped upon assurance;Press and Morality;AnnualReport1998
332. Complaint of Shri Vijay Kumar Arora and others against Punjab Kesari.;September 22, 1997;Upheld;Press and Morality;AnnualReport1998
333. Complaint of Assistant Convenor, District Public Relations Office, Datia M.P. against Dainik Aaj, Gwalior.;September 22, 1997;Upheld;Press and Morality;AnnualReport1998
334. Suo-motu action regarding publi-cation of obscene photograph in The Asian Age, on April 26, 1997.;September 22, 1997;Charges not proved (Dropped);Press and Morality;AnnualReport1998
335.Suo-motu enquiry initiated by Press Council of India against The Asian Age, New Delhi.;September 22, 1997;Upheld;Press and Morality;AnnualReport1998
336.Suo-motu cognizance of an allegedly computer generated objectionable photograph published in Stardust issue dated May 1997, India Today and Asian Age.;November  20, 1997;Upheld;Press and Morality;AnnualReport1998
b. Suo-motu cognizance of an allegedly computer generated objectionable photograph published in India Today, Stardust issue dated May, 1997 and The Asian Age.;November  20, 1997;Upheld;Press and Morality;AnnualReport1998
c. Suo-motu cognizance of an allegedly computer generated objectionable photograph published in The Asian Age, India Today and Stardust issue dated May, 1997.;November  20, 1997;Upheld;Press and Morality;AnnualReport1998
d. Suo-motu cognizance of an allegedly computer generated objectionable photograph published in Stardust issue dated May 1997, India Today and The Asian age.;November  20, 1997;Upheld;Press and Morality;AnnualReport1998
e.Suo-motu cognizance of an allegedly computer generated objectionable photograph published in Stardust issue dated May 1997, India Today and The Asian Age.;November  20, 1997;Upheld;Press and Morality;AnnualReport1998
337.Complaint of Dr. Kalpana Kannabiran, Secunderabad, Shri C.V. Ajitha, Convenor, Women & Media, Bombay Chattisgarh Mahila Sanghathan, Raipur against The Asian Age, New Delhi.;November  20, 1997;Upheld;Press and Morality;AnnualReport1998
b. Complaint of Dr. Kalpana Kannabiran, Secunderabad, Shri C.V. Ajitha, Convenor, Women & Media, Bombay Chattisgarh Mahila Sanghathan, Raipur against The Asian Age, New Delhi.;November  20, 1997;Upheld;Press and Morality;AnnualReport1998
